timestamp,value,usdt,sol,price
1704924000000,1009.490984,1009.490984,0.00000000,103.270000
1704927600000,1009.424538,999.480984,0.09748582,102.000000
1704931200000,1009.227578,989.470984,0.19640713,100.590000
1704934800000,1008.959382,984.465984,0.24661093,99.320000
1704938400000,1009.156671,984.465984,0.24661093,100.120000
1704942000000,1009.205993,984.465984,0.24661093,100.320000
1704945600000,1009.405748,984.465984,0.24661093,101.130000
1704949200000,1009.036450,979.460984,0.29631766,99.810000
1704952800000,1008.782400,974.455984,0.34652146,99.060000
1704956400000,1009.011104,974.455984,0.34652146,99.720000
1704960000000,1009.305647,974.455984,0.34652146,100.570000
1704963600000,1009.281391,974.455984,0.34652146,100.500000
1704967200000,1010.445703,974.455984,0.34652146,103.860000
1704970800000,1010.643220,974.455984,0.34652146,104.430000
1704974400000,1011.427468,1011.427468,0.00000000,106.800000
1704978000000,1011.366918,1001.417468,0.09412024,105.710000
1704981600000,1011.338682,1001.417468,0.09412024,105.410000
1704985200000,1010.432465,981.397468,0.28807419,100.790000
1704988800000,1009.941509,971.387468,0.38798471,99.370000
1704992400000,1010.511846,971.387468,0.38798471,100.840000
1704996000000,1010.469168,971.387468,0.38798471,100.730000
1704999600000,1010.713598,971.387468,0.38798471,101.360000
1705003200000,1010.164743,966.382468,0.43769144,100.030000
1705006800000,1010.037812,966.382468,0.43769144,99.740000
1705010400000,1010.282920,966.382468,0.43769144,100.300000
1705014000000,1010.107843,966.382468,0.43769144,99.900000
1705017600000,1010.046566,966.382468,0.43769144,99.760000
1705021200000,1009.557123,961.377468,0.48789524,98.750000
1705024800000,1009.791313,961.377468,0.48789524,99.230000
1705028400000,1009.009951,956.372468,0.53860108,97.730000
1705032000000,1009.090741,956.372468,0.53860108,97.880000
1705035600000,1009.984819,956.372468,0.53860108,99.540000
1705039200000,1009.731676,956.372468,0.53860108,99.070000
1705042800000,1009.585300,951.367468,0.58907044,98.830000
1705046400000,1009.355562,951.367468,0.58907044,98.440000
1705050000000,1009.261311,951.367468,0.58907044,98.280000
1705053600000,1009.220076,951.367468,0.58907044,98.210000
1705057200000,1009.225967,951.367468,0.58907044,98.220000
1705060800000,1008.779607,946.362468,0.64004450,97.520000
1705064400000,1009.144433,946.362468,0.64004450,98.090000
1705068000000,1009.355648,946.362468,0.64004450,98.420000
1705071600000,1007.076803,928.844968,0.82072844,95.320000
1705075200000,1006.795939,921.337468,0.89956285,95.000000
1705078800000,1007.200742,921.337468,0.89956285,95.450000
1705082400000,1006.884937,916.332468,0.95208148,95.110000
1705086000000,1006.980145,916.332468,0.95208148,95.210000
1705089600000,1006.915167,911.327468,1.00460010,95.150000
1705093200000,1004.747154,898.814968,1.13807678,93.080000
1705096800000,1001.332208,881.297468,1.32973015,90.270000
1705100400000,1003.792209,881.297468,1.32973015,92.120000
1705104000000,1002.201942,876.292468,1.38438124,90.950000
1705107600000,1002.728007,876.292468,1.38438124,91.330000
1705111200000,1002.395755,876.292468,1.38438124,91.090000
1705114800000,1002.381911,876.292468,1.38438124,91.080000
1705118400000,1003.143321,876.292468,1.38438124,91.630000
1705122000000,1004.444639,876.292468,1.38438124,92.570000
1705125600000,1004.832266,876.292468,1.38438124,92.850000
1705129200000,1004.430795,876.292468,1.38438124,92.560000
1705132800000,1004.970704,876.292468,1.38438124,92.950000
1705136400000,1004.430795,876.292468,1.38438124,92.560000
1705140000000,1003.139574,871.287468,1.43849123,91.660000
1705143600000,1003.973899,871.287468,1.43849123,92.240000
1705147200000,1004.132133,871.287468,1.43849123,92.350000
1705150800000,1003.916359,871.287468,1.43849123,92.200000
1705154400000,1003.254653,871.287468,1.43849123,91.740000
1705158000000,1004.908918,871.287468,1.43849123,92.890000
1705161600000,1003.843533,866.282468,1.49263308,92.160000
1705165200000,1004.828671,866.282468,1.49263308,92.820000
1705168800000,1005.336166,866.282468,1.49263308,93.160000
1705172400000,1007.642582,1007.642582,0.00000000,94.800000
1705176000000,1007.642582,1007.642582,0.00000000,96.670000
1705179600000,1007.642582,1007.642582,0.00000000,96.530000
1705183200000,1007.642582,1007.642582,0.00000000,96.170000
1705186800000,1007.624587,1002.637582,0.05202926,95.850000
1705190400000,1007.514234,997.632582,0.10457880,94.490000
1705194000000,1007.675285,997.632582,0.10457880,96.030000
1705197600000,1007.647049,997.632582,0.10457880,95.760000
1705201200000,1007.769406,997.632582,0.10457880,96.930000
1705204800000,1007.693063,997.632582,0.10457880,96.200000
1705208400000,1007.831107,997.632582,0.10457880,97.520000
1705212000000,1007.865618,997.632582,0.10457880,97.850000
